grain,strategy_id,timeframe,symbol,cost_tier,account_count,initial_capital,final_equity,net_profit,return_percent,trade_count,win_rate,profit_factor,max_drawdown,max_drawdown_percent,max_consecutive_losses,average_win,average_loss,average_holding_bars,best_symbol,worst_symbol,best_timeframe,worst_timeframe,quality_flag,status
strategy_timeframe_symbol,M10-PA-004,1d,AAPL,baseline,1,100000.00,102391.07,2391.07,2.3911,50,0.4000,1.1722,4435.61,4.4356,4,813.87,-462.88,37.2185,AAPL,AAPL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AAPL,stress_high,1,100000.00,101409.49,1409.49,1.4095,50,0.4000,1.0976,4923.99,4.9240,4,792.83,-481.57,37.2185,AAPL,AAPL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AAPL,stress_low,1,100000.00,102144.82,2144.82,2.1448,50,0.4000,1.1529,4557.94,4.5579,4,808.59,-467.57,37.2185,AAPL,AAPL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ADBE,baseline,1,100000.00,95450.13,-4549.87,-4.5499,47,0.2979,0.6962,7190.34,7.1903,6,744.86,-453.87,39.2766,ADBE,ADBE,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ADBE,stress_high,1,100000.00,94726.97,-5273.03,-5.2730,47,0.2979,0.6601,7604.66,7.6047,6,731.35,-470.06,39.2766,ADBE,ADBE,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ADBE,stress_low,1,100000.00,95268.84,-4731.16,-4.7312,47,0.2979,0.6869,7294.08,7.2941,6,741.47,-457.93,39.2766,ADBE,ADBE,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AMD,baseline,1,100000.00,99520.93,-479.07,-0.4791,48,0.3542,0.9688,4563.59,4.5636,6,875.58,-495.61,40.0769,AMD,AMD,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AMD,stress_high,1,100000.00,99170.10,-829.90,-0.8299,48,0.3542,0.9466,4706.21,4.7062,6,866.17,-501.77,40.0769,AMD,AMD,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AMD,stress_low,1,100000.00,99433.11,-566.89,-0.5669,48,0.3542,0.9632,4599.28,4.5993,6,873.23,-497.15,40.0769,AMD,AMD,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AMZN,baseline,1,100000.00,105446.59,5446.59,5.4466,48,0.4167,1.3993,3797.19,3.7972,7,954.27,-487.10,24.5385,AMZN,AMZN,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AMZN,stress_high,1,100000.00,104443.57,4443.57,4.4436,48,0.4167,1.3137,4107.72,4.1077,7,930.47,-505.92,24.5385,AMZN,AMZN,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AMZN,stress_low,1,100000.00,105194.97,5194.97,5.1950,48,0.4167,1.3772,3874.91,3.8749,7,948.30,-491.82,24.5385,AMZN,AMZN,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ARKK,baseline,1,100000.00,101491.50,1491.50,1.4915,48,0.3542,1.1024,2659.71,2.6597,5,944.39,-469.78,34.6218,ARKK,ARKK,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ARKK,stress_high,1,100000.00,100853.09,853.09,0.8531,48,0.3542,1.0571,2829.81,2.8298,5,929.72,-482.33,34.6218,ARKK,ARKK,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ARKK,stress_low,1,100000.00,101331.54,1331.54,1.3315,48,0.3542,1.0908,2702.26,2.7023,5,940.72,-472.92,34.6218,ARKK,ARKK,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AVGO,baseline,1,100000.00,101912.54,1912.54,1.9125,48,0.3958,1.1364,4278.81,4.2788,8,838.56,-483.45,37.5417,AVGO,AVGO,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AVGO,stress_high,1,100000.00,101320.96,1320.96,1.3210,48,0.3958,1.0922,4464.05,4.4641,8,823.27,-493.83,37.5417,AVGO,AVGO,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,AVGO,stress_low,1,100000.00,101764.33,1764.33,1.7643,48,0.3958,1.1252,4325.29,4.3253,8,834.73,-486.05,37.5417,AVGO,AVGO,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,CRM,baseline,1,100000.00,98623.14,-1376.86,-1.3769,49,0.3061,0.9127,5748.12,5.7481,10,959.20,-463.67,36.3925,CRM,CRM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,CRM,stress_high,1,100000.00,97802.10,-2197.90,-2.1979,49,0.3061,0.8655,6335.87,6.3359,10,942.96,-480.66,36.3925,CRM,CRM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,CRM,stress_low,1,100000.00,98417.27,-1582.73,-1.5827,49,0.3061,0.9005,5895.57,5.8956,10,955.13,-467.93,36.3925,CRM,CRM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,DIA,baseline,1,100000.00,98712.02,-1287.98,-1.2880,3,0.0000,0.0000,1287.98,1.2880,3,0.00,-429.33,12.3077,DIA,DIA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,DIA,stress_high,1,100000.00,98590.91,-1409.09,-1.4091,3,0.0000,0.0000,1409.09,1.4091,3,0.00,-469.70,12.3077,DIA,DIA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,DIA,stress_low,1,100000.00,98681.74,-1318.26,-1.3183,3,0.0000,0.0000,1318.26,1.3183,3,0.00,-439.42,12.3077,DIA,DIA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,EEM,baseline,1,100000.00,96776.97,-3223.03,-3.2230,20,0.2500,0.5195,3566.18,3.5662,6,697.05,-447.22,49.8462,EEM,EEM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,EEM,stress_high,1,100000.00,96438.76,-3561.24,-3.5612,20,0.2500,0.4892,3797.85,3.7979,6,682.18,-464.81,49.8462,EEM,EEM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,EEM,stress_low,1,100000.00,96692.32,-3307.68,-3.3077,20,0.2500,0.5117,3624.19,3.6242,6,693.32,-451.62,49.8462,EEM,EEM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,EFA,baseline,1,100000.00,100317.04,317.04,0.3170,12,0.3333,1.0871,2001.38,2.0014,4,989.17,-454.95,31.0769,EFA,EFA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,EFA,stress_high,1,100000.00,100033.75,33.75,0.0338,12,0.3333,1.0087,2066.67,2.0667,4,972.80,-482.18,31.0769,EFA,EFA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,EFA,stress_low,1,100000.00,100246.15,246.15,0.2462,12,0.3333,1.0666,2017.70,2.0177,4,985.07,-461.77,31.0769,EFA,EFA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GLD,baseline,1,100000.00,101978.63,1978.63,1.9786,5,0.6000,2.9165,1032.41,1.0324,2,1003.68,-516.21,62.0308,GLD,GLD,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GLD,stress_high,1,100000.00,101883.68,1883.68,1.8837,5,0.6000,2.7920,1051.13,1.0511,2,978.27,-525.57,62.0308,GLD,GLD,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GLD,stress_low,1,100000.00,101954.88,1954.88,1.9549,5,0.6000,2.8849,1037.10,1.0371,2,997.33,-518.55,62.0308,GLD,GLD,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GOOG,baseline,1,100000.00,93379.84,-6620.16,-6.6202,43,0.3023,0.5326,8203.32,8.2033,9,580.32,-472.14,47.3095,GOOG,GOOG,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GOOG,stress_high,1,100000.00,92795.62,-7204.38,-7.2044,43,0.3023,0.5057,8643.69,8.6437,9,566.97,-485.83,47.3095,GOOG,GOOG,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GOOG,stress_low,1,100000.00,93233.46,-6766.54,-6.7665,43,0.3023,0.5257,8294.63,8.2946,9,576.98,-475.57,47.3095,GOOG,GOOG,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GOOGL,baseline,1,100000.00,93845.08,-6154.92,-6.1549,48,0.3125,0.6006,7149.88,7.1499,13,617.14,-467.03,46.1474,GOOGL,GOOGL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GOOGL,stress_high,1,100000.00,93149.27,-6850.73,-6.8507,48,0.3125,0.5666,7825.52,7.8255,13,597.00,-478.96,46.1474,GOOGL,GOOGL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,GOOGL,stress_low,1,100000.00,93670.66,-6329.34,-6.3293,48,0.3125,0.5919,7319.26,7.3193,13,612.09,-470.02,46.1474,GOOGL,GOOGL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,INTC,baseline,1,100000.00,101591.02,1591.02,1.5910,46,0.4130,1.1232,4050.82,4.0508,6,763.45,-478.32,45.1037,INTC,INTC,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,INTC,stress_high,1,100000.00,101099.58,1099.58,1.0996,46,0.4130,1.0834,4371.98,4.3720,6,751.47,-488.09,45.1037,INTC,INTC,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,INTC,stress_low,1,100000.00,101467.94,1467.94,1.4679,46,0.4130,1.1131,4131.21,4.1312,6,760.45,-480.76,45.1037,INTC,INTC,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,IVV,baseline,1,100000.00,100458.52,458.52,0.4585,5,0.4000,1.2971,1543.25,1.5433,3,1000.89,-514.42,34.7077,IVV,IVV,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,IVV,stress_high,1,100000.00,100342.69,342.69,0.3427,5,0.4000,1.2107,1626.17,1.6262,3,984.43,-542.06,34.7077,IVV,IVV,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,IVV,stress_low,1,100000.00,100429.55,429.55,0.4296,5,0.4000,1.2746,1563.99,1.5640,3,996.77,-521.33,34.7077,IVV,IVV,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,IWM,baseline,1,100000.00,95701.31,-4298.69,-4.2987,27,0.2963,0.5406,5236.89,5.2369,6,632.28,-492.47,49.7778,IWM,IWM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,IWM,stress_high,1,100000.00,95263.76,-4736.24,-4.7362,27,0.2963,0.5098,5632.94,5.6329,6,615.82,-508.57,49.7778,IWM,IWM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,IWM,stress_low,1,100000.00,95591.74,-4408.26,-4.4083,27,0.2963,0.5327,5336.05,5.3361,6,628.16,-496.50,49.7778,IWM,IWM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,META,baseline,1,100000.00,95674.37,-4325.63,-4.3256,49,0.3061,0.7182,6560.88,6.5609,12,734.81,-451.41,40.5400,META,META,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,META,stress_high,1,100000.00,94977.32,-5022.68,-5.0227,49,0.3061,0.6828,7142.43,7.1424,12,720.89,-465.77,40.5400,META,META,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,META,stress_low,1,100000.00,95499.65,-4500.35,-4.5004,49,0.3061,0.7091,6706.61,6.7066,12,731.32,-455.01,40.5400,META,META,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,MSFT,baseline,1,100000.00,97417.75,-2582.25,-2.5823,40,0.3000,0.7944,4136.69,4.1367,9,831.49,-448.57,40.0500,MSFT,MSFT,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,MSFT,stress_high,1,100000.00,96595.13,-3404.87,-3.4049,40,0.3000,0.7405,4488.83,4.4888,9,809.59,-468.57,40.0500,MSFT,MSFT,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,MSFT,stress_low,1,100000.00,97211.46,-2788.54,-2.7885,40,0.3000,0.7804,4218.47,4.2185,9,826.00,-453.59,40.0500,MSFT,MSFT,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,MU,baseline,1,100000.00,106170.88,6170.88,6.1709,47,0.4681,1.4810,2237.45,2.2375,4,863.63,-513.16,40.6874,MU,MU,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,MU,stress_high,1,100000.00,105640.74,5640.74,5.6407,47,0.4681,1.4326,2273.23,2.2732,4,849.06,-521.55,40.6874,MU,MU,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,MU,stress_low,1,100000.00,106038.10,6038.10,6.0381,47,0.4681,1.4687,2246.42,2.2464,4,859.98,-515.26,40.6874,MU,MU,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,NOW,baseline,1,100000.00,102919.82,2919.82,2.9198,50,0.4000,1.2014,3643.40,3.6434,6,870.82,-483.22,40.4646,NOW,NOW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,NOW,stress_high,1,100000.00,102091.90,2091.90,2.0919,50,0.4000,1.1390,3789.24,3.7892,6,856.95,-501.57,40.4646,NOW,NOW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,NOW,stress_low,1,100000.00,102712.24,2712.24,2.7122,50,0.4000,1.1853,3680.06,3.6801,6,867.34,-487.82,40.4646,NOW,NOW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,NVDA,baseline,1,100000.00,91530.39,-8469.61,-8.4696,49,0.2449,0.5106,9056.71,9.0567,8,736.28,-467.70,31.9529,NVDA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,NVDA,stress_high,1,100000.00,90946.35,-9053.65,-9.0537,49,0.2449,0.4904,9611.45,9.6115,8,726.07,-480.18,31.9529,NVDA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,NVDA,stress_low,1,100000.00,91384.05,-8615.95,-8.6160,49,0.2449,0.5054,9195.72,9.1957,8,733.73,-470.83,31.9529,NVDA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ORCL,baseline,1,100000.00,92596.48,-7403.52,-7.4035,47,0.2766,0.5483,7403.52,7.4035,9,691.29,-482.07,42.3535,ORCL,ORCL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ORCL,stress_high,1,100000.00,92026.16,-7973.84,-7.9738,47,0.2766,0.5250,7973.84,7.9738,9,677.84,-493.70,42.3535,ORCL,ORCL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,ORCL,stress_low,1,100000.00,92453.58,-7546.42,-7.5464,47,0.2766,0.5423,7546.42,7.5464,9,687.92,-484.98,42.3535,ORCL,ORCL,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,PANW,baseline,1,100000.00,103966.21,3966.21,3.9662,47,0.4255,1.3043,2830.97,2.8310,4,849.92,-482.67,44.8543,PANW,PANW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,PANW,stress_high,1,100000.00,103341.35,3341.35,3.3414,47,0.4255,1.2499,3007.92,3.0079,4,835.72,-495.30,44.8543,PANW,PANW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,PANW,stress_low,1,100000.00,103809.65,3809.65,3.8097,47,0.4255,1.2904,2875.23,2.8752,4,846.36,-485.84,44.8543,PANW,PANW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,PLTR,baseline,1,100000.00,98297.31,-1702.69,-1.7027,22,0.3182,0.7605,4431.95,4.4320,6,772.29,-473.92,48.1818,PLTR,PLTR,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,PLTR,stress_high,1,100000.00,98147.33,-1852.67,-1.8527,22,0.3182,0.7428,4549.20,4.5492,6,764.39,-480.22,48.1818,PLTR,PLTR,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,PLTR,stress_low,1,100000.00,98259.79,-1740.21,-1.7402,22,0.3182,0.7560,4461.28,4.4613,6,770.32,-475.49,48.1818,PLTR,PLTR,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,QCOM,baseline,1,100000.00,92590.86,-7409.14,-7.4091,49,0.2449,0.5743,7409.14,7.4091,7,832.92,-470.38,43.9278,QCOM,QCOM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,QCOM,stress_high,1,100000.00,91952.41,-8047.59,-8.0476,49,0.2449,0.5497,8047.59,8.0476,7,818.73,-483.04,43.9278,QCOM,QCOM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,QCOM,stress_low,1,100000.00,92430.85,-7569.15,-7.5692,49,0.2449,0.5680,7569.15,7.5692,7,829.36,-473.55,43.9278,QCOM,QCOM,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,QQQ,baseline,1,100000.00,98571.17,-1428.83,-1.4288,27,0.2593,0.8306,4029.61,4.0296,8,1000.91,-421.76,29.6695,QQQ,QQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,QQQ,stress_high,1,100000.00,97801.95,-2198.05,-2.1981,27,0.2593,0.7554,4527.08,4.5271,8,969.94,-449.38,29.6695,QQQ,QQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,QQQ,stress_low,1,100000.00,98378.34,-1621.66,-1.6217,27,0.2593,0.8109,4154.45,4.1545,8,993.16,-428.69,29.6695,QQQ,QQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SLV,baseline,1,100000.00,104504.48,4504.48,4.5045,40,0.4750,1.4750,2764.86,2.7649,4,736.14,-451.54,55.3808,SLV,SLV,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SLV,stress_high,1,100000.00,103979.48,3979.48,3.9795,40,0.4750,1.4113,3021.00,3.0210,4,718.65,-460.71,55.3808,SLV,SLV,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SLV,stress_low,1,100000.00,104372.99,4372.99,4.3730,40,0.4750,1.4588,2828.99,2.8290,4,731.76,-453.83,55.3808,SLV,SLV,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SMH,baseline,1,100000.00,93245.10,-6754.90,-6.7549,47,0.2553,0.5688,8395.99,8.3960,7,742.42,-447.54,42.2586,SMH,SMH,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SMH,stress_high,1,100000.00,92495.09,-7504.91,-7.5049,47,0.2553,0.5361,9117.56,9.1176,7,722.68,-462.20,42.2586,SMH,SMH,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SMH,stress_low,1,100000.00,93057.05,-6942.95,-6.9430,47,0.2553,0.5604,8576.89,8.5769,7,737.47,-451.22,42.2586,SMH,SMH,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SNOW,baseline,1,100000.00,96416.69,-3583.31,-3.5833,31,0.2903,0.6517,3824.14,3.8241,7,744.86,-467.60,44.8983,SNOW,SNOW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SNOW,stress_high,1,100000.00,96053.22,-3946.78,-3.9468,31,0.2903,0.6269,4115.02,4.1150,7,736.76,-480.80,44.8983,SNOW,SNOW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SNOW,stress_low,1,100000.00,96325.71,-3674.29,-3.6743,31,0.2903,0.6453,3874.60,3.8746,7,742.84,-470.90,44.8983,SNOW,SNOW,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SOXX,baseline,1,100000.00,93154.28,-6845.72,-6.8457,48,0.2708,0.5912,9612.60,9.6126,9,761.56,-478.46,33.0705,SOXX,SOXX,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SOXX,stress_high,1,100000.00,92318.66,-7681.34,-7.6813,48,0.2708,0.5558,10374.29,10.3743,9,739.26,-494.05,33.0705,SOXX,SOXX,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SOXX,stress_low,1,100000.00,92944.69,-7055.31,-7.0553,48,0.2708,0.5821,9803.63,9.8036,9,755.97,-482.37,33.0705,SOXX,SOXX,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SPY,baseline,1,100000.00,98963.27,-1036.73,-1.0367,5,0.2000,0.4890,1526.83,1.5268,3,992.25,-507.25,45.7846,SPY,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SPY,stress_high,1,100000.00,98836.02,-1163.98,-1.1640,5,0.2000,0.4574,1634.49,1.6345,3,981.26,-536.31,45.7846,SPY,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SPY,stress_low,1,100000.00,98931.45,-1068.55,-1.0686,5,0.2000,0.4808,1553.75,1.5538,3,989.50,-514.51,45.7846,SPY,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SQQQ,baseline,1,100000.00,88931.41,-11068.59,-11.0686,48,0.1875,0.3853,12348.27,12.3483,11,770.75,-461.67,27.7660,SQQQ,SQQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SQQQ,stress_high,1,100000.00,88537.06,-11462.94,-11.4629,48,0.1875,0.3739,12730.77,12.7308,11,760.51,-469.42,27.7660,SQQQ,SQQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,SQQQ,stress_low,1,100000.00,88832.66,-11167.34,-11.1673,48,0.1875,0.3824,12444.06,12.4441,11,768.18,-463.61,27.7660,SQQQ,SQQQ,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,TLT,baseline,1,100000.00,101145.06,1145.06,1.1451,9,0.4444,1.5041,596.52,0.5965,1,854.12,-454.28,54.9743,TLT,TLT,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,TLT,stress_high,1,100000.00,100955.92,955.92,0.9559,9,0.4444,1.3981,684.99,0.6850,1,839.26,-480.22,54.9743,TLT,TLT,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,TLT,stress_low,1,100000.00,101097.74,1097.74,1.0977,9,0.4444,1.4765,618.64,0.6186,1,850.40,-460.77,54.9743,TLT,TLT,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-004,1d,TQQQ,baseline,1,100000.00,94240.24,-5759.76,-5.7598,49,0.2857,0.6568,8076.65,8.0767,7,787.25,-479.46,29.4631,TQQQ,TQQQ,1d,1d,normal_density_review,completed_capital_test
